,CondTempCirc1,Data_EVD_Emb_1.EVD.Variables.EEV_PosPercent.Val,DscgTempCirc1,EbmpapstFan_1_Mng.ElectrInfo_EBM_1.CurrPower,EvapTempCirc1,ExtTemp,FiltPress,InvInfoCirc1.Info_MotPwr,PumpPress,SubCoolCir1,SuctSH_Circ1,UnitStatus,W_InTempUser,W_OutTempEvap,W_OutTempUser,WaterFlowMeter,timestamp
354,42.0,66.5,70.4,40.5,4.4,37.6,0.4,1.9,4.5,2.7,8.2,9.0,12.8,9.2,9.7,35.8,2020-09-03T01:42:55.338Z
355,42.3,57.5,74.8,38.0,7.2,38.2,0.7,1.4,4.3,2.4,7.6,9.0,14.9,12.4,12.3,50.7,2020-09-02T15:01:03.913Z
356,31.9,39.0,58.7,22.5,3.6,27.4,1.1,0.6,4.1,2.8,8.3,9.0,11.5,10.3,10.2,64.6,2020-10-08T07:41:18.416Z
357,46.7,79.6,80.9,45.5,7.3,37.9,0.7,3.0,4.2,2.4,8.3,9.0,16.0,13.0,12.9,51.5,2020-08-21T06:51:07.868Z
358,47.6,78.8,78.0,45.4,7.3,37.8,0.7,3.0,4.2,2.4,8.3,9.0,16.0,13.0,13.0,51.5,2020-08-20T22:13:11.067Z
359,38.3,9.8,63.9,34.3,5.1,35.0,0.4,0.4,4.5,2.0,7.9,9.0,11.9,10.9,10.6,36.1,2020-09-03T00:49:04.225Z
360,38.3,9.2,64.0,34.5,5.1,35.1,0.4,0.4,4.5,2.1,7.9,9.0,11.9,10.9,10.5,36.2,2020-09-03T00:48:52.233Z
361,42.5,70.4,76.8,40.5,3.4,38.3,0.6,2.4,4.3,2.6,8.8,9.0,12.4,9.5,9.6,45.8,2020-09-01T18:53:16.589Z
362,40.1,43.8,68.6,33.5,6.4,37.8,0.6,0.9,4.3,2.1,7.7,9.0,13.8,12.1,12.0,45.7,2020-09-01T13:15:54.705Z
363,39.9,37.3,63.9,33.9,5.6,35.5,0.7,0.8,4.2,2.7,8.2,9.0,13.1,12.1,11.8,51.9,2020-08-20T14:47:02.917Z
364,39.9,37.3,63.9,33.9,5.6,35.5,0.7,0.8,4.2,2.6,8.2,9.0,13.1,12.1,11.8,51.9,2020-08-20T14:47:04.010Z
365,45.2,60.2,62.8,43.4,5.9,37.1,0.6,1.9,4.3,2.7,8.2,9.0,13.9,11.7,11.8,45.5,2020-09-01T20:40:49.976Z
366,45.6,67.7,82.7,44.7,2.0,38.2,0.5,2.7,4.3,2.3,8.3,9.0,10.7,7.8,8.0,43.7,2020-08-21T15:04:20.721Z
367,47.8,76.9,83.5,45.4,6.9,38.8,0.7,3.1,4.2,2.3,6.9,9.0,14.3,11.3,11.3,52.1,2020-08-20T22:24:44.689Z
368,47.7,77.3,83.7,45.3,6.8,38.7,0.7,3.1,4.2,2.3,7.3,9.0,14.4,11.5,11.5,52.0,2020-08-20T21:35:01.187Z
369,39.9,36.7,59.8,33.2,10.2,35.5,0.5,0.6,4.4,2.1,5.4,9.0,15.1,13.7,13.6,44.6,2020-08-21T19:06:29.935Z
370,38.4,74.0,71.4,36.5,1.7,29.1,1.1,2.4,4.1,2.7,7.3,9.0,9.2,7.0,7.2,64.3,2020-10-08T01:07:45.020Z
371,38.3,74.6,71.5,36.5,1.6,29.0,1.1,2.4,4.1,2.6,7.3,9.0,9.2,7.0,7.2,64.4,2020-10-08T01:07:49.794Z
372,29.3,35.0,45.5,22.1,4.3,24.8,1.1,0.5,4.1,4.0,8.4,9.0,12.2,11.5,11.4,65.0,2020-10-08T04:30:40.240Z
373,29.9,38.3,46.5,22.8,4.9,24.9,1.1,0.5,4.1,2.8,7.8,9.0,12.2,11.5,11.4,65.0,2020-10-08T04:30:55.187Z
374,32.6,21.9,70.6,28.1,2.0,29.0,1.1,0.4,4.1,1.8,6.5,9.0,8.1,6.7,6.4,64.7,2020-10-07T18:44:45.945Z
375,41.9,39.8,68.7,35.8,7.4,37.0,0.5,0.9,4.4,2.7,8.3,9.0,15.5,13.6,13.3,41.0,2020-09-02T12:33:30.119Z
376,39.3,39.2,69.7,31.8,7.5,36.8,0.5,0.9,4.4,2.7,8.1,9.0,15.3,13.5,13.1,40.9,2020-09-02T12:32:50.984Z
377,41.5,39.8,69.2,40.1,3.7,37.5,0.6,1.1,4.3,2.4,8.7,9.0,11.7,10.4,10.3,45.6,2020-09-01T19:50:45.286Z
378,47.5,75.6,83.9,45.4,6.8,38.9,0.7,2.7,4.2,2.2,7.7,9.0,14.8,12.0,11.9,51.8,2020-08-20T22:39:19.395Z
379,41.2,36.7,69.2,39.9,3.9,37.4,0.6,0.9,4.3,2.5,8.6,9.0,11.7,10.5,10.3,45.9,2020-09-01T19:50:36.022Z
380,41.2,36.5,69.2,40.0,4.0,37.4,0.6,0.9,4.3,2.4,8.5,9.0,11.7,10.4,10.3,45.9,2020-09-01T19:50:38.559Z
381,30.6,9.2,64.0,18.0,2.4,26.6,1.1,0.3,4.1,3.5,7.9,9.0,9.2,8.7,8.4,64.9,2020-10-08T04:46:01.047Z
382,30.5,9.4,63.6,17.8,2.3,26.5,1.1,0.3,4.1,3.7,8.0,9.0,9.2,8.7,8.5,64.9,2020-10-08T04:46:09.020Z
383,45.0,74.8,76.5,43.8,6.9,37.2,0.7,2.5,4.2,2.4,7.0,9.0,14.1,11.4,11.3,52.0,2020-08-21T07:06:22.951Z
384,36.2,67.7,64.0,30.2,1.7,27.5,1.1,1.8,4.1,2.8,8.1,9.0,9.8,7.9,8.1,65.1,2020-10-08T07:21:46.145Z
385,45.6,76.3,70.8,42.1,9.5,36.8,0.7,2.1,4.2,2.7,5.5,9.0,15.7,13.1,13.2,51.5,2020-08-20T12:21:34.840Z
386,45.6,78.3,72.7,42.1,9.6,36.9,0.7,2.1,4.2,2.3,5.7,9.0,15.7,13.0,12.9,51.6,2020-08-20T12:22:46.034Z
387,35.7,51.3,70.1,26.5,5.1,29.0,1.1,0.9,4.1,2.3,6.8,9.0,12.0,9.9,9.8,64.7,2020-10-07T17:54:26.077Z
388,39.4,63.8,73.8,33.0,3.9,32.5,1.9,1.6,3.6,2.2,5.2,9.0,9.3,7.8,7.8,88.4,2020-10-07T14:14:09.367Z
389,30.6,72.3,54.2,72.3,3.6,23.4,0.4,1.4,4.5,3.1,6.9,9.0,10.9,7.4,7.4,34.5,2020-11-05T06:37:34.839Z
390,28.3,43.3,44.3,43.3,6.4,23.4,0.3,0.5,4.5,2.7,5.6,9.0,11.9,9.5,9.5,30.6,2020-11-04T08:29:08.392Z
391,28.1,39.2,44.7,39.2,5.7,23.3,0.3,0.5,4.5,2.6,6.2,9.0,11.8,9.5,9.5,30.6,2020-11-04T09:01:03.279Z
392,28.2,42.9,44.3,42.9,6.4,23.2,0.3,0.5,4.5,2.6,5.5,9.0,11.8,9.5,9.5,30.6,2020-11-04T08:28:24.784Z
393,28.3,43.1,45.3,43.1,5.7,23.1,0.3,0.5,4.5,2.6,6.2,9.0,11.8,9.5,9.5,30.7,2020-11-04T08:16:04.657Z
394,28.2,40.4,44.7,40.4,5.9,23.4,0.3,0.5,4.5,2.7,6.0,9.0,11.8,9.5,9.5,30.5,2020-11-04T09:00:43.887Z
395,28.3,44.0,45.2,44.0,6.1,23.3,0.3,0.5,4.5,2.8,5.8,9.0,11.9,9.5,9.5,30.7,2020-11-04T08:17:18.405Z
396,38.9,30.0,64.9,34.8,3.2,35.5,0.5,0.7,4.3,2.0,6.2,9.0,8.8,7.5,7.3,43.6,2020-08-21T17:51:23.825Z
397,38.8,30.4,65.0,34.5,3.0,35.4,0.5,0.7,4.3,2.2,6.4,9.0,8.7,7.5,7.3,43.8,2020-08-21T17:50:54.070Z
398,42.6,60.6,70.3,39.8,6.7,36.5,0.7,1.5,4.2,2.6,7.1,9.0,13.7,11.5,11.3,51.9,2020-08-21T07:23:14.680Z
399,42.6,59.6,69.9,39.9,6.6,36.4,0.7,1.5,4.2,2.7,7.0,9.0,13.5,11.5,11.2,52.1,2020-08-21T07:21:46.203Z
400,42.6,60.6,70.3,39.8,6.7,36.5,0.7,1.5,4.2,2.6,7.1,9.0,13.7,11.5,11.3,51.9,2020-08-21T07:23:14.056Z
401,42.7,62.3,74.0,37.5,8.6,38.8,0.7,1.5,4.3,2.4,7.7,9.0,16.4,13.7,13.5,50.3,2020-09-02T16:14:03.982Z
402,42.3,55.8,70.3,41.4,6.4,36.9,0.7,1.4,4.2,2.6,8.0,9.0,14.2,12.5,12.2,51.8,2020-08-20T19:30:26.709Z
403,42.3,49.4,76.0,38.6,6.3,38.5,0.5,1.4,4.4,2.3,7.5,9.0,14.0,10.9,10.7,40.7,2020-09-02T14:22:29.894Z
404,44.0,73.1,80.0,43.1,3.3,39.2,0.4,2.7,4.5,2.4,7.3,9.0,11.6,7.5,7.8,35.7,2020-09-02T22:17:05.546Z
405,44.0,73.5,79.1,43.9,3.5,39.0,0.4,2.7,4.5,2.4,7.5,9.0,11.8,7.8,8.2,35.8,2020-09-02T22:16:07.977Z
406,42.9,62.7,60.2,39.4,4.7,35.8,0.5,1.9,4.4,3.0,7.9,9.0,12.3,10.2,10.4,44.1,2020-08-21T17:07:15.302Z
407,41.3,52.7,68.5,40.6,2.2,35.6,0.8,1.5,4.2,2.5,8.1,9.0,9.9,8.6,8.7,54.8,2020-08-12T21:27:03.789Z
408,41.0,52.1,68.3,40.2,2.1,35.6,0.8,1.5,4.2,2.8,8.3,9.0,9.9,8.7,8.7,55.0,2020-08-12T21:26:51.152Z
409,45.2,71.9,82.5,45.0,2.5,37.9,0.7,2.8,4.2,2.3,6.1,9.0,9.1,6.5,6.4,51.5,2020-08-21T06:14:44.585Z
410,45.1,71.7,82.5,44.7,2.4,37.9,0.7,2.8,4.2,2.4,6.2,9.0,9.1,6.5,6.4,51.4,2020-08-21T06:14:49.546Z
411,45.2,69.8,82.4,45.0,2.4,37.9,0.7,2.8,4.2,2.2,6.2,9.0,9.1,6.4,6.3,51.3,2020-08-21T06:15:22.337Z
412,45.3,71.9,82.3,44.8,2.4,37.9,0.7,2.8,4.2,2.4,6.3,9.0,9.2,6.5,6.4,51.4,2020-08-21T06:13:24.425Z
413,45.6,73.5,74.0,45.9,9.7,37.5,0.7,2.1,4.2,2.4,6.0,9.0,16.0,13.3,13.2,51.9,2020-08-21T04:33:40.747Z
414,45.3,75.0,73.5,45.2,9.8,37.2,0.7,2.1,4.2,2.4,6.3,9.0,16.3,13.6,13.4,51.9,2020-08-21T04:30:29.630Z
415,45.3,74.0,74.0,45.4,9.5,37.4,0.7,2.1,4.2,2.3,6.3,9.0,16.1,13.4,13.3,52.0,2020-08-21T04:32:31.946Z
416,43.6,84.8,77.3,84.8,7.5,35.3,0.6,2.7,4.3,2.7,8.2,9.0,16.3,12.9,13.5,45.8,2020-11-03T12:36:59.421Z
417,41.9,54.0,66.4,38.4,7.7,36.3,0.5,1.2,4.3,2.3,6.2,9.0,13.7,11.7,11.6,44.2,2020-08-21T21:03:46.257Z
418,42.1,53.3,66.5,38.6,7.8,36.3,0.5,1.2,4.3,2.6,6.1,9.0,13.7,11.6,11.6,44.3,2020-08-21T21:04:06.747Z
419,47.1,69.6,83.9,45.5,6.7,38.9,0.7,2.3,4.2,2.0,6.6,9.0,13.7,10.8,10.8,51.6,2020-08-20T22:48:24.805Z
420,47.3,69.6,84.1,45.6,6.8,38.8,0.7,2.3,4.2,1.9,6.4,9.0,13.6,10.6,10.5,51.6,2020-08-20T19:42:22.653Z
421,40.6,44.6,60.5,33.9,11.4,35.8,0.5,0.7,4.3,2.2,5.7,9.0,16.8,15.0,14.9,43.7,2020-08-21T19:56:15.028Z
422,40.5,42.5,60.4,33.7,11.6,35.8,0.5,0.7,4.3,2.0,5.5,9.0,16.8,15.0,14.9,43.6,2020-08-21T19:49:28.002Z
423,41.6,53.8,68.4,36.0,6.0,38.0,0.6,1.2,4.3,2.3,7.9,9.0,13.7,11.8,11.8,45.3,2020-09-01T13:20:00.281Z
424,42.7,64.8,70.3,40.2,5.2,38.2,0.6,1.8,4.3,2.5,7.8,9.0,13.1,10.2,10.6,46.0,2020-09-01T18:50:24.708Z
425,41.9,46.7,78.1,39.2,3.7,38.5,0.6,1.3,4.3,2.2,7.2,9.0,10.9,8.5,8.4,45.7,2020-09-01T20:51:43.013Z
426,42.6,52.1,73.9,41.0,2.4,38.1,0.6,1.5,4.3,2.7,8.4,9.0,10.5,8.7,8.7,45.9,2020-09-01T20:53:56.347Z
427,42.7,52.5,73.9,41.0,2.4,38.1,0.6,1.5,4.3,2.7,8.4,9.0,10.5,8.7,8.7,45.9,2020-09-01T20:53:57.388Z
428,41.8,52.7,70.0,37.7,2.6,38.0,0.6,1.5,4.3,2.4,8.4,9.0,10.7,8.7,8.8,45.8,2020-09-01T16:45:24.414Z
429,37.9,21.5,73.8,35.3,1.6,35.6,0.5,0.6,4.3,3.3,8.9,9.0,9.0,8.3,8.1,44.2,2020-08-21T16:55:00.915Z
430,33.5,34.8,66.1,34.8,-2.4,31.4,0.6,0.7,4.3,2.3,7.2,9.0,4.1,3.0,2.7,46.7,2020-11-03T12:58:56.951Z
431,33.5,33.8,66.5,33.8,-2.5,31.4,0.6,0.7,4.3,2.7,7.3,9.0,4.1,2.9,2.7,46.7,2020-11-03T12:58:45.497Z
432,45.5,70.4,82.8,44.7,3.1,37.6,0.8,2.8,4.2,2.2,8.0,9.0,11.4,8.9,9.0,54.6,2020-08-12T20:51:11.147Z
433,45.6,71.7,82.4,44.4,3.2,37.5,0.8,2.8,4.2,2.3,8.1,9.0,11.5,9.0,9.1,54.6,2020-08-12T20:50:53.300Z
434,46.2,77.1,78.4,44.6,7.1,37.5,0.3,2.9,4.5,2.6,8.4,9.0,16.3,11.9,12.2,34.1,2020-08-21T08:04:11.820Z
435,46.6,77.3,76.1,44.9,7.4,37.2,0.3,2.9,4.5,2.4,8.0,9.0,16.4,11.8,12.2,34.1,2020-08-21T07:50:05.082Z
436,43.8,62.3,75.5,42.2,2.0,38.6,0.6,2.2,4.3,2.6,8.3,9.0,10.5,8.1,8.4,46.1,2020-09-01T20:55:11.420Z
437,43.8,62.3,75.5,42.2,2.0,38.6,0.6,2.2,4.3,2.6,8.3,9.0,10.5,8.1,8.4,46.1,2020-09-01T20:55:11.420Z
438,40.1,56.5,77.3,36.9,6.5,38.5,0.4,0.8,4.5,2.0,6.4,9.0,13.2,9.6,9.4,35.8,2020-09-03T04:03:01.215Z
439,40.0,56.5,77.3,36.8,6.6,38.4,0.4,0.8,4.5,2.0,6.3,9.0,13.2,9.6,9.4,35.8,2020-09-03T04:03:02.127Z
440,35.0,60.4,64.7,30.5,3.0,27.6,1.1,1.3,4.1,2.6,6.3,9.0,9.2,7.5,7.5,65.1,2020-10-08T06:39:33.455Z
441,35.0,60.8,64.7,30.5,3.0,27.7,1.1,1.3,4.1,2.6,6.2,9.0,9.2,7.5,7.5,65.1,2020-10-08T06:39:32.379Z
442,35.7,66.5,63.7,29.9,5.7,28.8,1.1,1.3,4.1,2.7,8.1,9.0,13.8,12.1,12.1,64.9,2020-10-07T17:09:08.465Z
443,35.7,66.0,63.1,30.1,5.9,28.9,1.1,1.3,4.1,2.8,7.8,9.0,13.6,11.9,12.0,64.9,2020-10-07T17:09:38.295Z
